2019-05-22T01:01:03.474Z Thread 00: started
2019-05-22T01:07:44.940Z Thread 14 inserting: 61%
2019-05-22T01:07:45.139Z Thread 04 inserting: 59%
2019-05-22T01:07:45.762Z Thread 02 inserting: 64%
2019-05-22T01:07:45.778Z Thread 10 inserting: 62%
2019-05-22T01:07:45.998Z Thread 13 inserting: 65%
2019-05-22T01:07:46.094Z Thread 09 inserting: 63%
2019-05-22T01:07:46.357Z Thread 01 inserting: 64%
2019-05-22T01:07:46.451Z Thread 08 inserting: 65%
2019-05-22T01:07:46.645Z Thread 06 inserting: 63%
2019-05-22T01:07:47.378Z Thread 15 inserting: 68%
2019-05-22T01:07:47.636Z Thread 05 inserting: 62%
2019-05-22T01:07:49.609Z Thread 00 inserting: 65%
2019-05-22T01:07:50.122Z Thread 07 inserting: 61%
2019-05-22T01:07:50.122Z Thread 12 inserting: 63%
2019-05-22T01:07:51.034Z Thread 11 inserting: 66%
2019-05-22T01:07:51.340Z Thread 13 inserting: 66%
2019-05-22T01:07:51.414Z Thread 03 inserting: 67%
2019-05-22T01:07:51.550Z Thread 14 inserting: 62%
2019-05-22T01:07:51.633Z Thread 02 inserting: 65%
2019-05-22T01:07:51.843Z Thread 10 inserting: 63%
2019-05-22T01:07:52.105Z Thread 08 inserting: 66%
2019-05-22T01:07:52.205Z Thread 04 inserting: 60%
2019-05-22T01:07:52.392Z Thread 01 inserting: 65%
2019-05-22T01:07:52.494Z Thread 09 inserting: 64%
2019-05-22T01:07:53.014Z Thread 06 inserting: 64%
2019-05-22T01:07:54.671Z Thread 15 inserting: 69%
2019-05-22T01:07:54.719Z Thread 05 inserting: 63%
2019-05-22T01:07:55.574Z Thread 00 inserting: 66%
2019-05-22T01:07:56.364Z Thread 12 inserting: 64%
2019-05-22T01:07:56.638Z Thread 03 inserting: 68%
2019-05-22T01:07:56.666Z Thread 07 inserting: 62%
2019-05-22T01:07:56.896Z Thread 13 inserting: 67%
2019-05-22T01:07:57.013Z Thread 11 inserting: 67%
2019-05-22T01:07:57.426Z Thread 08 inserting: 67%
2019-05-22T01:07:57.813Z Thread 02 inserting: 66%
2019-05-22T01:07:57.891Z Thread 01 inserting: 66%
2019-05-22T01:07:57.959Z Thread 14 inserting: 63%
2019-05-22T01:07:58.177Z Thread 04 inserting: 61%
2019-05-22T01:07:58.268Z Thread 10 inserting: 64%
2019-05-22T01:07:58.627Z Thread 06 inserting: 65%
2019-05-22T01:07:59.288Z Thread 09 inserting: 65%
2019-05-22T01:08:00.277Z Thread 15 inserting: 70%
2019-05-22T01:08:00.862Z Thread 05 inserting: 64%
2019-05-22T01:08:01.965Z Thread 00 inserting: 67%
2019-05-22T01:08:02.121Z Thread 13 inserting: 68%
2019-05-22T01:08:02.632Z Thread 03 inserting: 69%
2019-05-22T01:08:02.935Z Thread 11 inserting: 68%
2019-05-22T01:08:03.074Z Thread 12 inserting: 65%
2019-05-22T01:08:03.210Z Thread 02 inserting: 67%
2019-05-22T01:08:03.276Z Thread 08 inserting: 68%
2019-05-22T01:08:03.351Z Thread 14 inserting: 64%
2019-05-22T01:08:03.864Z Thread 07 inserting: 63%
2019-05-22T01:08:03.961Z Thread 01 inserting: 67%
2019-05-22T01:08:04.853Z Thread 04 inserting: 62%
2019-05-22T01:08:04.943Z Thread 10 inserting: 65%
2019-05-22T01:08:05.308Z Thread 06 inserting: 66%
2019-05-22T01:08:07.827Z Thread 09 inserting: 66%
2019-05-22T01:08:08.191Z Thread 05 inserting: 65%
2019-05-22T01:08:08.320Z Thread 00 inserting: 68%
2019-05-22T01:08:09.160Z Thread 15 inserting: 71%
2019-05-22T01:08:09.965Z Thread 13 inserting: 69%
2019-05-22T01:08:10.212Z Thread 11 inserting: 69%
2019-05-22T01:08:10.389Z Thread 03 inserting: 70%
2019-05-22T01:08:10.604Z Thread 08 inserting: 69%
2019-05-22T01:08:11.022Z Thread 02 inserting: 68%
2019-05-22T01:08:11.546Z Thread 14 inserting: 65%
2019-05-22T01:08:11.922Z Thread 12 inserting: 66%
2019-05-22T01:08:11.928Z Thread 01 inserting: 68%
2019-05-22T01:08:12.962Z Thread 07 inserting: 64%
2019-05-22T01:08:13.621Z Thread 04 inserting: 63%
2019-05-22T01:08:13.650Z Thread 10 inserting: 66%
2019-05-22T01:08:13.793Z Thread 06 inserting: 67%
2019-05-22T01:08:14.842Z Thread 09 inserting: 67%
2019-05-22T01:08:15.422Z Thread 00 inserting: 69%
2019-05-22T01:08:15.738Z Thread 05 inserting: 66%
2019-05-22T01:08:16.760Z Thread 15 inserting: 72%
2019-05-22T01:08:17.429Z Thread 13 inserting: 70%
2019-05-22T01:08:18.257Z Thread 08 inserting: 70%
2019-05-22T01:08:18.302Z Thread 11 inserting: 70%
2019-05-22T01:08:19.077Z Thread 03 inserting: 71%
2019-05-22T01:08:19.925Z Thread 02 inserting: 69%
2019-05-22T01:08:20.188Z Thread 01 inserting: 69%
2019-05-22T01:08:20.323Z Thread 12 inserting: 67%
2019-05-22T01:08:20.661Z Thread 07 inserting: 65%
2019-05-22T01:08:21.339Z Thread 06 inserting: 68%
2019-05-22T01:08:21.473Z Thread 10 inserting: 67%
2019-05-22T01:08:21.528Z Thread 14 inserting: 66%
2019-05-22T01:08:22.442Z Thread 04 inserting: 64%
2019-05-22T01:08:22.476Z Thread 09 inserting: 68%
2019-05-22T01:08:24.055Z Thread 00 inserting: 70%
2019-05-22T01:08:24.311Z Thread 15 inserting: 73%
2019-05-22T01:08:25.113Z Thread 05 inserting: 67%
2019-05-22T01:08:25.384Z Thread 13 inserting: 71%
2019-05-22T01:08:26.023Z Thread 11 inserting: 71%
2019-05-22T01:08:26.052Z Thread 03 inserting: 72%
2019-05-22T01:08:26.687Z Thread 08 inserting: 71%
2019-05-22T01:08:27.487Z Thread 01 inserting: 70%
2019-05-22T01:08:27.991Z Thread 02 inserting: 70%
2019-05-22T01:08:29.859Z Thread 07 inserting: 66%
2019-05-22T01:08:30.212Z Thread 06 inserting: 69%
2019-05-22T01:08:30.302Z Thread 10 inserting: 68%
2019-05-22T01:08:30.719Z Thread 12 inserting: 68%
2019-05-22T01:08:31.659Z Thread 14 inserting: 67%
2019-05-22T01:08:31.672Z Thread 00 inserting: 71%
2019-05-22T01:08:32.418Z Thread 04 inserting: 65%
2019-05-22T01:08:32.442Z Thread 15 inserting: 74%
2019-05-22T01:08:33.428Z Thread 09 inserting: 69%
2019-05-22T01:08:33.451Z Thread 13 inserting: 72%
2019-05-22T01:08:34.138Z Thread 11 inserting: 72%
2019-05-22T01:08:34.229Z Thread 05 inserting: 68%
2019-05-22T01:08:34.764Z Thread 03 inserting: 73%
2019-05-22T01:08:35.664Z Thread 02 inserting: 71%
2019-05-22T01:08:35.767Z Thread 08 inserting: 72%
2019-05-22T01:08:35.969Z Thread 01 inserting: 71%
2019-05-22T01:08:36.395Z Thread 06 inserting: 70%
2019-05-22T01:08:37.088Z Thread 07 inserting: 67%
2019-05-22T01:08:37.540Z Thread 10 inserting: 69%
2019-05-22T01:08:37.712Z Thread 12 inserting: 69%
2019-05-22T01:08:38.327Z Thread 15 inserting: 75%
2019-05-22T01:08:38.891Z Thread 13 inserting: 73%
2019-05-22T01:08:39.049Z Thread 09 inserting: 70%
2019-05-22T01:08:39.388Z Thread 14 inserting: 68%
2019-05-22T01:08:39.615Z Thread 00 inserting: 72%
2019-05-22T01:08:40.142Z Thread 05 inserting: 69%
2019-05-22T01:08:40.409Z Thread 04 inserting: 66%
2019-05-22T01:08:40.424Z Thread 03 inserting: 74%
2019-05-22T01:08:40.821Z Thread 08 inserting: 73%
2019-05-22T01:08:40.893Z Thread 11 inserting: 73%
2019-05-22T01:08:41.442Z Thread 01 inserting: 72%
2019-05-22T01:08:41.601Z Thread 02 inserting: 72%
2019-05-22T01:08:42.179Z Thread 06 inserting: 71%
2019-05-22T01:08:43.340Z Thread 12 inserting: 70%
2019-05-22T01:08:43.508Z Thread 15 inserting: 76%
2019-05-22T01:08:43.524Z Thread 07 inserting: 68%
2019-05-22T01:08:44.698Z Thread 10 inserting: 70%
2019-05-22T01:08:44.752Z Thread 13 inserting: 74%
2019-05-22T01:08:45.284Z Thread 14 inserting: 69%
2019-05-22T01:08:45.317Z Thread 09 inserting: 71%
2019-05-22T01:08:46.108Z Thread 03 inserting: 75%
2019-05-22T01:08:46.239Z Thread 00 inserting: 73%
2019-05-22T01:08:47.209Z Thread 01 inserting: 73%
2019-05-22T01:08:47.262Z Thread 04 inserting: 67%
2019-05-22T01:08:47.413Z Thread 08 inserting: 74%
2019-05-22T01:08:47.558Z Thread 11 inserting: 74%
2019-05-22T01:08:47.950Z Thread 05 inserting: 70%
2019-05-22T01:08:48.890Z Thread 02 inserting: 73%
2019-05-22T01:08:49.013Z Thread 06 inserting: 72%
2019-05-22T01:08:51.383Z Thread 12 inserting: 71%
2019-05-22T01:08:51.411Z Thread 15 inserting: 77%
2019-05-22T01:08:51.611Z Thread 07 inserting: 69%
2019-05-22T01:08:52.047Z Thread 10 inserting: 71%
2019-05-22T01:08:52.160Z Thread 13 inserting: 75%
2019-05-22T01:08:52.893Z Thread 14 inserting: 70%
2019-05-22T01:08:53.025Z Thread 09 inserting: 72%
2019-05-22T01:08:53.212Z Thread 03 inserting: 76%
2019-05-22T01:08:54.309Z Thread 01 inserting: 74%
2019-05-22T01:08:54.353Z Thread 11 inserting: 75%
2019-05-22T01:08:54.455Z Thread 00 inserting: 74%
2019-05-22T01:08:57.029Z Thread 08 inserting: 75%
2019-05-22T01:08:57.790Z Thread 02 inserting: 74%
2019-05-22T01:08:58.135Z Thread 04 inserting: 68%
2019-05-22T01:08:58.169Z Thread 05 inserting: 71%
2019-05-22T01:08:59.294Z Thread 06 inserting: 73%
2019-05-22T01:08:59.977Z Thread 15 inserting: 78%
2019-05-22T01:09:00.311Z Thread 12 inserting: 72%
2019-05-22T01:09:00.903Z Thread 07 inserting: 70%
2019-05-22T01:09:01.123Z Thread 13 inserting: 76%
2019-05-22T01:09:01.140Z Thread 10 inserting: 72%
2019-05-22T01:09:01.143Z Thread 14 inserting: 71%
2019-05-22T01:09:01.359Z Thread 03 inserting: 77%
2019-05-22T01:09:01.516Z Thread 09 inserting: 73%
2019-05-22T01:09:01.971Z Thread 11 inserting: 76%
2019-05-22T01:09:01.973Z Thread 01 inserting: 75%
2019-05-22T01:09:02.488Z Thread 08 inserting: 76%
2019-05-22T01:09:03.001Z Thread 00 inserting: 75%
2019-05-22T01:09:03.026Z Thread 02 inserting: 75%
2019-05-22T01:09:04.571Z Thread 04 inserting: 69%
2019-05-22T01:09:04.618Z Thread 05 inserting: 72%
2019-05-22T01:09:04.967Z Thread 06 inserting: 74%
2019-05-22T01:09:05.656Z Thread 15 inserting: 79%
2019-05-22T01:09:06.178Z Thread 13 inserting: 77%
2019-05-22T01:09:06.474Z Thread 12 inserting: 73%
2019-05-22T01:09:06.733Z Thread 03 inserting: 78%
2019-05-22T01:09:07.292Z Thread 14 inserting: 72%
2019-05-22T01:09:07.516Z Thread 07 inserting: 71%
2019-05-22T01:09:07.531Z Thread 09 inserting: 74%
2019-05-22T01:09:07.585Z Thread 10 inserting: 73%
2019-05-22T01:09:08.165Z Thread 01 inserting: 76%
2019-05-22T01:09:08.183Z Thread 08 inserting: 77%
2019-05-22T01:09:08.597Z Thread 00 inserting: 76%
2019-05-22T01:09:08.823Z Thread 02 inserting: 76%
2019-05-22T01:09:08.865Z Thread 11 inserting: 77%
2019-05-22T01:09:10.789Z Thread 05 inserting: 73%
2019-05-22T01:09:10.844Z Thread 06 inserting: 75%
2019-05-22T01:09:11.367Z Thread 15 inserting: 80%
2019-05-22T01:09:11.583Z Thread 04 inserting: 70%
2019-05-22T01:09:12.292Z Thread 12 inserting: 74%
2019-05-22T01:09:12.298Z Thread 13 inserting: 78%
2019-05-22T01:09:12.829Z Thread 03 inserting: 79%
2019-05-22T01:09:13.755Z Thread 14 inserting: 73%
2019-05-22T01:09:13.784Z Thread 10 inserting: 74%
2019-05-22T01:09:13.926Z Thread 07 inserting: 72%
2019-05-22T01:09:14.163Z Thread 01 inserting: 77%
2019-05-22T01:09:14.208Z Thread 09 inserting: 75%
2019-05-22T01:09:14.481Z Thread 08 inserting: 78%
2019-05-22T01:09:14.564Z Thread 00 inserting: 77%
2019-05-22T01:09:14.583Z Thread 11 inserting: 78%
2019-05-22T01:09:14.741Z Thread 02 inserting: 77%
2019-05-22T01:09:17.166Z Thread 06 inserting: 76%
2019-05-22T01:09:17.952Z Thread 05 inserting: 74%
2019-05-22T01:09:17.978Z Thread 15 inserting: 81%
2019-05-22T01:09:19.167Z Thread 04 inserting: 71%
2019-05-22T01:09:19.349Z Thread 13 inserting: 79%
2019-05-22T01:09:19.675Z Thread 12 inserting: 75%
2019-05-22T01:09:20.168Z Thread 03 inserting: 80%
2019-05-22T01:09:21.075Z Thread 01 inserting: 78%
2019-05-22T01:09:21.170Z Thread 10 inserting: 75%
2019-05-22T01:09:21.297Z Thread 07 inserting: 73%
2019-05-22T01:09:21.687Z Thread 09 inserting: 76%
2019-05-22T01:09:21.755Z Thread 08 inserting: 79%
2019-05-22T01:09:21.920Z Thread 11 inserting: 79%
2019-05-22T01:09:22.387Z Thread 14 inserting: 74%
2019-05-22T01:09:22.404Z Thread 00 inserting: 78%
2019-05-22T01:09:23.280Z Thread 02 inserting: 78%
2019-05-22T01:09:24.101Z Thread 15 inserting: 82%
2019-05-22T01:09:24.293Z Thread 06 inserting: 77%
2019-05-22T01:09:25.562Z Thread 05 inserting: 75%
2019-05-22T01:09:25.967Z Thread 03 inserting: 81%
2019-05-22T01:09:25.983Z Thread 04 inserting: 72%
2019-05-22T01:09:26.687Z Thread 13 inserting: 80%
2019-05-22T01:09:26.984Z Thread 10 inserting: 76%
2019-05-22T01:09:27.464Z Thread 12 inserting: 76%
2019-05-22T01:09:30.018Z Thread 01 inserting: 79%
2019-05-22T01:09:30.172Z Thread 11 inserting: 80%
2019-05-22T01:09:30.176Z Thread 09 inserting: 77%
2019-05-22T01:09:30.229Z Thread 07 inserting: 74%
2019-05-22T01:09:30.423Z Thread 08 inserting: 80%
2019-05-22T01:09:31.070Z Thread 14 inserting: 75%
2019-05-22T01:09:31.075Z Thread 00 inserting: 79%
2019-05-22T01:09:31.583Z Thread 02 inserting: 79%
2019-05-22T01:09:31.722Z Thread 15 inserting: 83%
2019-05-22T01:09:32.439Z Thread 06 inserting: 78%
2019-05-22T01:09:33.617Z Thread 05 inserting: 76%
2019-05-22T01:09:33.809Z Thread 13 inserting: 81%
2019-05-22T01:09:34.269Z Thread 03 inserting: 82%
2019-05-22T01:09:34.667Z Thread 04 inserting: 73%
2019-05-22T01:09:35.586Z Thread 10 inserting: 77%
2019-05-22T01:09:36.016Z Thread 08 inserting: 81%
2019-05-22T01:09:36.021Z Thread 11 inserting: 81%
2019-05-22T01:09:36.211Z Thread 09 inserting: 78%
2019-05-22T01:09:36.983Z Thread 01 inserting: 80%
2019-05-22T01:09:37.050Z Thread 12 inserting: 77%
2019-05-22T01:09:37.223Z Thread 14 inserting: 76%
2019-05-22T01:09:37.386Z Thread 07 inserting: 75%
2019-05-22T01:09:37.501Z Thread 15 inserting: 84%
2019-05-22T01:09:37.643Z Thread 00 inserting: 80%
2019-05-22T01:09:38.138Z Thread 02 inserting: 80%
2019-05-22T01:09:38.675Z Thread 06 inserting: 79%
2019-05-22T01:09:39.354Z Thread 05 inserting: 77%
2019-05-22T01:09:39.794Z Thread 03 inserting: 83%
2019-05-22T01:09:39.962Z Thread 13 inserting: 82%
2019-05-22T01:09:41.161Z Thread 04 inserting: 74%
2019-05-22T01:09:42.213Z Thread 08 inserting: 82%
2019-05-22T01:09:42.435Z Thread 11 inserting: 82%
2019-05-22T01:09:42.574Z Thread 00 inserting: 81%
2019-05-22T01:09:42.703Z Thread 10 inserting: 78%
2019-05-22T01:09:42.742Z Thread 01 inserting: 81%
2019-05-22T01:09:43.071Z Thread 07 inserting: 76%
2019-05-22T01:09:43.715Z Thread 12 inserting: 78%
2019-05-22T01:09:43.765Z Thread 14 inserting: 77%
2019-05-22T01:09:43.783Z Thread 09 inserting: 79%
2019-05-22T01:09:44.405Z Thread 15 inserting: 85%
2019-05-22T01:09:44.600Z Thread 02 inserting: 81%
2019-05-22T01:09:45.421Z Thread 06 inserting: 80%
2019-05-22T01:09:45.797Z Thread 03 inserting: 84%
2019-05-22T01:09:45.822Z Thread 05 inserting: 78%
2019-05-22T01:09:47.236Z Thread 13 inserting: 83%
2019-05-22T01:09:47.765Z Thread 04 inserting: 75%
2019-05-22T01:09:47.915Z Thread 00 inserting: 82%
2019-05-22T01:09:48.045Z Thread 11 inserting: 83%
2019-05-22T01:09:48.389Z Thread 08 inserting: 83%
2019-05-22T01:09:48.638Z Thread 01 inserting: 82%
2019-05-22T01:09:49.300Z Thread 10 inserting: 79%
2019-05-22T01:09:49.480Z Thread 07 inserting: 77%
2019-05-22T01:09:49.824Z Thread 14 inserting: 78%
2019-05-22T01:09:49.870Z Thread 02 inserting: 82%
2019-05-22T01:09:50.788Z Thread 09 inserting: 80%
2019-05-22T01:09:50.974Z Thread 12 inserting: 79%
2019-05-22T01:09:51.428Z Thread 15 inserting: 86%
2019-05-22T01:09:52.299Z Thread 06 inserting: 81%
2019-05-22T01:09:52.563Z Thread 03 inserting: 85%
2019-05-22T01:09:53.037Z Thread 05 inserting: 79%
2019-05-22T01:09:53.260Z Thread 13 inserting: 84%
2019-05-22T01:09:54.655Z Thread 04 inserting: 76%
2019-05-22T01:09:54.859Z Thread 00 inserting: 83%
2019-05-22T01:09:54.890Z Thread 01 inserting: 83%
2019-05-22T01:09:55.043Z Thread 08 inserting: 84%
2019-05-22T01:09:55.382Z Thread 11 inserting: 84%
2019-05-22T01:09:55.938Z Thread 02 inserting: 83%
2019-05-22T01:09:56.318Z Thread 12 inserting: 80%
2019-05-22T01:09:56.395Z Thread 14 inserting: 79%
2019-05-22T01:09:56.516Z Thread 09 inserting: 81%
2019-05-22T01:09:56.714Z Thread 10 inserting: 80%
2019-05-22T01:09:56.917Z Thread 15 inserting: 87%
2019-05-22T01:09:56.927Z Thread 07 inserting: 78%
2019-05-22T01:09:58.138Z Thread 06 inserting: 82%
2019-05-22T01:09:58.397Z Thread 03 inserting: 86%
2019-05-22T01:09:58.718Z Thread 13 inserting: 85%
2019-05-22T01:09:59.046Z Thread 05 inserting: 80%
2019-05-22T01:10:00.255Z Thread 08 inserting: 85%
2019-05-22T01:10:00.963Z Thread 11 inserting: 85%
2019-05-22T01:10:01.086Z Thread 01 inserting: 84%
2019-05-22T01:10:01.375Z Thread 02 inserting: 84%
2019-05-22T01:10:01.587Z Thread 04 inserting: 77%
2019-05-22T01:10:01.709Z Thread 00 inserting: 84%
2019-05-22T01:10:02.760Z Thread 15 inserting: 88%
2019-05-22T01:10:02.789Z Thread 12 inserting: 81%
2019-05-22T01:10:03.024Z Thread 09 inserting: 82%
2019-05-22T01:10:03.205Z Thread 07 inserting: 79%
2019-05-22T01:10:03.452Z Thread 14 inserting: 80%
2019-05-22T01:10:04.075Z Thread 10 inserting: 81%
2019-05-22T01:10:04.144Z Thread 03 inserting: 87%
2019-05-22T01:10:04.893Z Thread 05 inserting: 81%
2019-05-22T01:10:05.413Z Thread 06 inserting: 83%
2019-05-22T01:10:05.432Z Thread 13 inserting: 86%
2019-05-22T01:10:06.692Z Thread 01 inserting: 85%
2019-05-22T01:10:06.847Z Thread 11 inserting: 86%
2019-05-22T01:10:06.885Z Thread 08 inserting: 86%
2019-05-22T01:10:07.367Z Thread 00 inserting: 85%
2019-05-22T01:10:07.664Z Thread 04 inserting: 78%
2019-05-22T01:10:07.774Z Thread 02 inserting: 85%
2019-05-22T01:10:08.385Z Thread 15 inserting: 89%
2019-05-22T01:10:08.503Z Thread 09 inserting: 83%
2019-05-22T01:10:09.215Z Thread 12 inserting: 82%
2019-05-22T01:10:09.400Z Thread 07 inserting: 80%
2019-05-22T01:10:10.049Z Thread 14 inserting: 81%
2019-05-22T01:10:10.295Z Thread 10 inserting: 82%
2019-05-22T01:10:10.425Z Thread 03 inserting: 88%
2019-05-22T01:10:10.798Z Thread 05 inserting: 82%
2019-05-22T01:10:11.148Z Thread 13 inserting: 87%
2019-05-22T01:10:11.292Z Thread 06 inserting: 84%
2019-05-22T01:10:12.198Z Thread 11 inserting: 87%
2019-05-22T01:10:12.532Z Thread 01 inserting: 86%
2019-05-22T01:10:13.512Z Thread 08 inserting: 87%
2019-05-22T01:10:14.001Z Thread 04 inserting: 79%
2019-05-22T01:10:14.049Z Thread 00 inserting: 86%
2019-05-22T01:10:14.199Z Thread 15 inserting: 90%
2019-05-22T01:10:14.414Z Thread 09 inserting: 84%
2019-05-22T01:10:14.594Z Thread 02 inserting: 86%
2019-05-22T01:10:15.827Z Thread 07 inserting: 81%
2019-05-22T01:10:16.049Z Thread 12 inserting: 83%
2019-05-22T01:10:16.229Z Thread 14 inserting: 82%
2019-05-22T01:10:16.401Z Thread 03 inserting: 89%
2019-05-22T01:10:17.068Z Thread 05 inserting: 83%
2019-05-22T01:10:17.150Z Thread 10 inserting: 83%
2019-05-22T01:10:17.203Z Thread 13 inserting: 88%
2019-05-22T01:10:17.704Z Thread 06 inserting: 85%
2019-05-22T01:10:17.813Z Thread 11 inserting: 88%
2019-05-22T01:10:19.400Z Thread 01 inserting: 87%
2019-05-22T01:10:19.702Z Thread 08 inserting: 88%
2019-05-22T01:10:20.120Z Thread 00 inserting: 87%
2019-05-22T01:10:20.429Z Thread 15 inserting: 91%
2019-05-22T01:10:21.641Z Thread 04 inserting: 80%
2019-05-22T01:10:21.655Z Thread 09 inserting: 85%
2019-05-22T01:10:22.284Z Thread 02 inserting: 87%
2019-05-22T01:10:23.703Z Thread 14 inserting: 83%
2019-05-22T01:10:23.816Z Thread 13 inserting: 89%
2019-05-22T01:10:24.626Z Thread 05 inserting: 84%
2019-05-22T01:10:25.193Z Thread 12 inserting: 84%
2019-05-22T01:10:25.310Z Thread 03 inserting: 90%
2019-05-22T01:10:25.573Z Thread 06 inserting: 86%
2019-05-22T01:10:25.750Z Thread 11 inserting: 89%
2019-05-22T01:10:25.824Z Thread 07 inserting: 82%
2019-05-22T01:10:26.377Z Thread 10 inserting: 84%
2019-05-22T01:10:26.990Z Thread 01 inserting: 88%
2019-05-22T01:10:27.838Z Thread 00 inserting: 88%
2019-05-22T01:10:28.101Z Thread 08 inserting: 89%
2019-05-22T01:10:28.678Z Thread 04 inserting: 81%
2019-05-22T01:10:28.798Z Thread 15 inserting: 92%
2019-05-22T01:10:29.549Z Thread 02 inserting: 88%
2019-05-22T01:10:29.578Z Thread 09 inserting: 86%
2019-05-22T01:10:30.134Z Thread 13 inserting: 90%
2019-05-22T01:10:30.418Z Thread 03 inserting: 91%
2019-05-22T01:10:31.256Z Thread 14 inserting: 84%
2019-05-22T01:10:32.094Z Thread 05 inserting: 85%
2019-05-22T01:10:32.129Z Thread 12 inserting: 85%
2019-05-22T01:10:32.139Z Thread 07 inserting: 83%
2019-05-22T01:10:32.167Z Thread 06 inserting: 87%
2019-05-22T01:10:33.322Z Thread 11 inserting: 90%
2019-05-22T01:10:33.881Z Thread 01 inserting: 89%
2019-05-22T01:10:34.184Z Thread 15 inserting: 93%
2019-05-22T01:10:34.286Z Thread 10 inserting: 85%
2019-05-22T01:10:34.310Z Thread 00 inserting: 89%
2019-05-22T01:10:34.597Z Thread 08 inserting: 90%
2019-05-22T01:10:40.608Z Thread 04 inserting: 82%
2019-05-22T01:10:50.236Z Thread 02 inserting: 89%
2019-05-22T01:10:50.535Z Thread 03 inserting: 92%
2019-05-22T01:10:51.344Z Thread 13 inserting: 91%
2019-05-22T01:10:51.367Z Thread 09 inserting: 87%
2019-05-22T01:10:51.676Z Thread 14 inserting: 85%
2019-05-22T01:10:52.911Z Thread 05 inserting: 86%
2019-05-22T01:10:53.796Z Thread 06 inserting: 88%
2019-05-22T01:10:54.013Z Thread 11 inserting: 91%
2019-05-22T01:10:54.068Z Thread 12 inserting: 86%
2019-05-22T01:10:54.075Z Thread 15 inserting: 94%
2019-05-22T01:10:54.108Z Thread 07 inserting: 84%
2019-05-22T01:10:54.204Z Thread 08 inserting: 91%
2019-05-22T01:10:54.526Z Thread 00 inserting: 90%
2019-05-22T01:10:54.914Z Thread 01 inserting: 90%
2019-05-22T01:10:55.613Z Thread 10 inserting: 86%
2019-05-22T01:10:55.803Z Thread 02 inserting: 90%
2019-05-22T01:10:55.948Z Thread 03 inserting: 93%
2019-05-22T01:10:56.373Z Thread 04 inserting: 83%
2019-05-22T01:10:57.617Z Thread 14 inserting: 86%
2019-05-22T01:10:58.786Z Thread 09 inserting: 88%
2019-05-22T01:10:58.875Z Thread 13 inserting: 92%
2019-05-22T01:10:59.405Z Thread 15 inserting: 95%
2019-05-22T01:10:59.452Z Thread 05 inserting: 87%
2019-05-22T01:10:59.473Z Thread 11 inserting: 92%
2019-05-22T01:10:59.521Z Thread 06 inserting: 89%
2019-05-22T01:11:00.018Z Thread 08 inserting: 92%
2019-05-22T01:11:00.591Z Thread 00 inserting: 91%
2019-05-22T01:11:00.797Z Thread 03 inserting: 94%
2019-05-22T01:11:00.806Z Thread 07 inserting: 85%
2019-05-22T01:11:01.054Z Thread 01 inserting: 91%
2019-05-22T01:11:01.197Z Thread 12 inserting: 87%
2019-05-22T01:11:01.583Z Thread 02 inserting: 91%
2019-05-22T01:11:01.796Z Thread 10 inserting: 87%
2019-05-22T01:11:04.340Z Thread 04 inserting: 84%
2019-05-22T01:11:04.351Z Thread 14 inserting: 87%
2019-05-22T01:11:04.562Z Thread 13 inserting: 93%
2019-05-22T01:11:04.689Z Thread 15 inserting: 96%
2019-05-22T01:11:05.269Z Thread 08 inserting: 93%
2019-05-22T01:11:05.622Z Thread 09 inserting: 89%
2019-05-22T01:11:05.741Z Thread 06 inserting: 90%
2019-05-22T01:11:05.793Z Thread 05 inserting: 88%
2019-05-22T01:11:05.947Z Thread 11 inserting: 93%
2019-05-22T01:11:06.348Z Thread 03 inserting: 95%
2019-05-22T01:11:06.623Z Thread 00 inserting: 92%
2019-05-22T01:11:06.789Z Thread 07 inserting: 86%
2019-05-22T01:11:07.189Z Thread 12 inserting: 88%
2019-05-22T01:11:07.284Z Thread 02 inserting: 92%
2019-05-22T01:11:07.509Z Thread 01 inserting: 92%
2019-05-22T01:11:07.946Z Thread 10 inserting: 88%
2019-05-22T01:11:09.640Z Thread 15 inserting: 97%
2019-05-22T01:11:10.358Z Thread 13 inserting: 94%
2019-05-22T01:11:10.726Z Thread 14 inserting: 88%
2019-05-22T01:11:11.197Z Thread 08 inserting: 94%
2019-05-22T01:11:11.447Z Thread 04 inserting: 85%
2019-05-22T01:11:11.527Z Thread 11 inserting: 94%
2019-05-22T01:11:11.545Z Thread 09 inserting: 90%
2019-05-22T01:11:11.979Z Thread 05 inserting: 89%
2019-05-22T01:11:12.042Z Thread 00 inserting: 93%
2019-05-22T01:11:12.509Z Thread 03 inserting: 96%
2019-05-22T01:11:12.765Z Thread 06 inserting: 91%
2019-05-22T01:11:12.998Z Thread 02 inserting: 93%
2019-05-22T01:11:13.112Z Thread 01 inserting: 93%
2019-05-22T01:11:13.649Z Thread 07 inserting: 87%
2019-05-22T01:11:13.742Z Thread 12 inserting: 89%
2019-05-22T01:11:14.485Z Thread 10 inserting: 89%
2019-05-22T01:11:15.782Z Thread 15 inserting: 98%
2019-05-22T01:11:15.841Z Thread 13 inserting: 95%
2019-05-22T01:11:17.268Z Thread 08 inserting: 95%
2019-05-22T01:11:17.447Z Thread 09 inserting: 91%
2019-05-22T01:11:17.581Z Thread 11 inserting: 95%
